Feature,Mean_Absolute_SHAP
var1,0.13978185243777577
var4,0.08835765541978394
var3,0.03440729182948277
var38,0.02949300638238738
var42,0.029183023393505137
var44,0.025577221803211977
var39,0.024923886916626527
var52,0.02466738472746831
var43,0.024209759132580014
var14,0.023865948129941767
var53,0.018775733175460635
var46,0.018366952556108297
var30,0.014574468778469104
