Feature,Mean_Absolute_SHAP
var1,0.17732329317488232
var4,0.10068357391028392
var3,0.03853042673861325
var42,0.03403588629155145
var52,0.03114726551413821
var38,0.029218260609172108
var39,0.027699343863302094
var43,0.025123056838599517
var46,0.02286037965806379
