Feature,Mean_Absolute_SHAP
var1,0.13158159078390005
var4,0.07528311771463037
var3,0.03274671326869465
var42,0.031227451034954584
var39,0.028722102542676282
var38,0.028650362418885023
var52,0.02716350976497628
var43,0.025263419844421712
var14,0.02443953147180272
var44,0.0234574361076349
var53,0.0181961010684872
var46,0.016359041354728272
var59,0.015516103561989382
var30,0.012238684985669844
var32,0.006319151671313461
