Feature,Mean_Absolute_SHAP
var1,0.1721619176549868
var4,0.10002092536315298
var44,0.03911057956088237
var3,0.03556458532769291
var38,0.032562766021262575
var42,0.031838021881648464
var43,0.028927345753245477
var52,0.025867853098979775
var39,0.024418132933280986
var46,0.02095183153363525
