Feature,Mean_Absolute_SHAP
var1,0.15141270050223135
var4,0.06459347068132752
var3,0.03439626960092314
var39,0.026056832774815512
var42,0.02555478307643304
var38,0.025072096042013724
var43,0.024318193046126254
var44,0.02245459035024148
var52,0.021435278015677267
var14,0.019026966656814765
var59,0.017400834573815627
var46,0.015901729085511976
var53,0.014958786570961027
var30,0.012395313275436828
var50,0.0062782541960132235
var32,0.004679960909711482
