Feature,Mean_Absolute_SHAP
var1,0.1387280309759216
var4,0.07458049320737573
var3,0.03516374156550213
var42,0.030056874787712677
var38,0.02726865462412416
var44,0.02703596920971182
var52,0.02697883804135487
var39,0.025617519994779635
var43,0.024152579858508022
var14,0.021718640773300015
var53,0.01953213584394483
var46,0.016814658221372417
var59,0.015701897244754317
var30,0.013903156539295171
