Feature,Mean_Absolute_SHAP
var1,0.15162679963591633
var4,0.08494279157987988
var3,0.03397028649983371
var52,0.02933207941429148
var44,0.028097318668109956
var42,0.027739518176473587
var38,0.026576040939501503
var43,0.026512334979612653
var39,0.024091106111805795
var14,0.022912490973648236
var53,0.021260170718221567
var46,0.02064341758378465
