Feature,Mean_Absolute_SHAP
var1,0.14237371529142728
var4,0.10015799971432467
var42,0.03747556809786904
var3,0.03658078555995608
var44,0.033388658104465424
var52,0.03019595285877971
var38,0.02799393211969262
var43,0.027505357313566226
var39,0.027482556473278668
var53,0.02205997088382122
var46,0.021936948907745772
