Feature,Importance
var1,0.325321511373326
var4,0.12438845610058945
var42,0.09059265374731026
var3,0.07187588802908738
var39,0.07183776825059515
var43,0.07123510812899059
var38,0.06596354830039029
var46,0.06146256987583156
var44,0.061149091030449465
var52,0.05617340516342977
