Feature,Importance
var1,0.28795119349229975
var4,0.10941121246124519
var42,0.07832739391173366
var3,0.07110525334837833
var43,0.06633466337868567
var39,0.06264788977984964
var52,0.06182016683279319
var46,0.05801725540602711
var53,0.056706297916439406
var38,0.05547637526789555
var44,0.0473237014143842
var14,0.04487859679026831
