Feature,Importance
var1,0.26199339722821424
var4,0.10251448318074219
var42,0.08784218379269917
var39,0.0621434087446988
var3,0.0614712279980247
var43,0.052968399426587175
var38,0.04862986530607241
var52,0.04833838182715826
var53,0.04533536542376278
var14,0.044381682126380384
var44,0.03964133309269263
var46,0.036442622281629644
var59,0.026536996579576404
var30,0.025640697661063402
var50,0.021757501791533566
var32,0.017620687587404607
var47,0.016741765951759687
