Feature,Importance
var1,0.26374790986182267
var4,0.10658079221804817
var42,0.08208537276008185
var39,0.06734904469937336
var3,0.06705623692132542
var43,0.0549665713232296
var52,0.054597955662095625
var38,0.05443751875747321
var53,0.051166054386328354
var14,0.04812034819248196
var44,0.0475750584440588
var46,0.04001840697405825
var30,0.03116473777015716
var59,0.031133992029465717
