Feature,Importance
var1,0.2517033331011727
var4,0.09798578133947619
var42,0.08328685888399372
var39,0.07343289211765372
var43,0.06069722324714032
var3,0.059892204676385376
var38,0.05493833137981311
var52,0.05231766167005598
var14,0.051300445995842554
var53,0.04660180862873835
var46,0.042182564400935596
var44,0.04020491820842409
var30,0.03219850476972311
var59,0.03051557095029602
var32,0.02274190063034932
