Feature,Importance
var1,0.273174508403772
var4,0.11211497836140458
var42,0.0889472426787302
var39,0.07731833919887912
var3,0.07127150256028578
var43,0.0697396943804224
var52,0.06625025085374124
var38,0.06192799604522277
var46,0.061516723513917064
var53,0.06050928684703167
var44,0.05722947715659325
