Feature,Importance
var1,0.27046041118277087
var4,0.10617946613961503
var42,0.08012546732745439
var3,0.07150752198733128
var39,0.06681051009882431
var43,0.0582862311564133
var38,0.05564854848714109
var52,0.05447878139423369
var53,0.054412910724478326
var14,0.0530944251901603
var46,0.051351176739904136
var44,0.04741546882615592
var30,0.03022908074551741
