Feature,Importance
var1,0.3496682508522125
var4,0.13094320687564612
var42,0.09992849805438206
var3,0.08431446438887355
var39,0.08289960168389163
var52,0.06808543709242751
var43,0.062152725943569354
var46,0.06188185449782428
var38,0.06012596061117309
