Feature,Importance
var1,0.3060726412915962
var4,0.097147772658282
var42,0.0732803008246471
var39,0.07077073919137979
var3,0.06145672709772383
var43,0.05166217049138487
var38,0.0494349204178663
var52,0.042651297966111695
var14,0.042244548283407665
var53,0.03848468781779493
var44,0.03738706196609758
var59,0.036032388081479516
var46,0.03592621760701789
var30,0.023252072854489797
var32,0.01868196718974576
var50,0.015514486260974996
